cohort,event_id,energy_keV,sample_index,baseline_subtracted_adc,normalized_amplitude
High energy,2585508,1131.5149268396199,2685,2239.952,0.7934786
High energy,2585508,1131.5149268396199,2686,2239.202,0.7932129
High energy,2585508,1131.5149268396199,2687,2238.452,0.79294723
High energy,2585508,1131.5149268396199,2688,2237.7644,0.7927037
High energy,2585508,1131.5149268396199,2689,2237.077,0.79246014
High energy,2585508,1131.5149268396199,2690,2236.3894,0.7922166
High energy,2585508,1131.5149268396199,2691,2235.702,0.79197305
High energy,2585508,1131.5149268396199,2692,2236.077,0.7921059
High energy,2585508,1131.5149268396199,2693,2236.452,0.7922388
High energy,2585508,1131.5149268396199,2694,2236.827,0.7923716
High energy,2585508,1131.5149268396199,2695,2237.202,0.79250443
High energy,2585508,1131.5149268396199,2696,2236.827,0.7923716
High energy,2585508,1131.5149268396199,2697,2236.452,0.7922388
High energy,2585508,1131.5149268396199,2698,2236.077,0.7921059
High energy,2585508,1131.5149268396199,2699,2235.702,0.79197305
High energy,2585508,1131.5149268396199,2700,2235.7644,0.7919952
High energy,2585508,1131.5149268396199,2701,2235.827,0.79201734
High energy,2585508,1131.5149268396199,2702,2235.8894,0.7920395
High energy,2585508,1131.5149268396199,2703,2235.952,0.7920616
High energy,2585508,1131.5149268396199,2704,2235.7644,0.7919952
High energy,2585508,1131.5149268396199,2705,2235.577,0.79192877
High energy,2585508,1131.5149268396199,2706,2235.3894,0.79186237
High energy,2585508,1131.5149268396199,2707,2235.202,0.79179597
High energy,2585508,1131.5149268396199,2708,2234.952,0.7917074
High energy,2585508,1131.5149268396199,2709,2234.702,0.7916188
High energy,2585508,1131.5149268396199,2710,2234.452,0.79153025
High energy,2585508,1131.5149268396199,2711,2234.202,0.79144174
High energy,2585508,1131.5149268396199,2712,2234.6394,0.7915967
High energy,2585508,1131.5149268396199,2713,2235.077,0.7917517
High energy,2585508,1131.5149268396199,2714,2235.5144,0.79190665
High energy,2585508,1131.5149268396199,2715,2235.952,0.7920616
High energy,2585508,1131.5149268396199,2716,2235.3894,0.79186237
High energy,2585508,1131.5149268396199,2717,2234.827,0.7916631
High energy,2585508,1131.5149268396199,2718,2234.2644,0.79146385
High energy,2585508,1131.5149268396199,2719,2233.702,0.7912646
High energy,2585508,1131.5149268396199,2720,2233.8894,0.791331
High energy,2585508,1131.5149268396199,2721,2234.077,0.79139745
High energy,2585508,1131.5149268396199,2722,2234.2644,0.79146385
High energy,2585508,1131.5149268396199,2723,2234.452,0.79153025
High energy,2585508,1131.5149268396199,2724,2234.202,0.79144174
High energy,2585508,1131.5149268396199,2725,2233.952,0.79135317
High energy,2585508,1131.5149268396199,2726,2233.702,0.7912646
High energy,2585508,1131.5149268396199,2727,2233.452,0.791176
High energy,2585508,1131.5149268396199,2728,2232.577,0.7908661
High energy,2585508,1131.5149268396199,2729,2231.702,0.79055613
High energy,2585508,1131.5149268396199,2730,2230.827,0.7902462
High energy,2585508,1131.5149268396199,2731,2229.952,0.7899362
High energy,2585508,1131.5149268396199,2732,2230.1394,0.79000264
High energy,2585508,1131.5149268396199,2733,2230.327,0.79006904
High energy,2585508,1131.5149268396199,2734,2230.5144,0.79013544
High energy,2585508,1131.5149268396199,2735,2230.702,0.7902019
High energy,2585508,1131.5149268396199,2736,2229.952,0.7899362
High energy,2585508,1131.5149268396199,2737,2229.202,0.7896705
High energy,2585508,1131.5149268396199,2738,2228.452,0.78940487
High energy,2585508,1131.5149268396199,2739,2227.702,0.78913915
High energy,2585508,1131.5149268396199,2740,2226.952,0.7888735
High energy,2585508,1131.5149268396199,2741,2226.202,0.7886078
High energy,2585508,1131.5149268396199,2742,2225.452,0.7883421
High energy,2585508,1131.5149268396199,2743,2224.702,0.78807646
High energy,2585508,1131.5149268396199,2744,2224.702,0.78807646
High energy,2585508,1131.5149268396199,2745,2224.702,0.78807646
High energy,2585508,1131.5149268396199,2746,2224.702,0.78807646
High energy,2585508,1131.5149268396199,2747,2224.702,0.78807646
High energy,2585508,1131.5149268396199,2748,2223.952,0.78781074
High energy,2585508,1131.5149268396199,2749,2223.202,0.7875451
High energy,2585508,1131.5149268396199,2750,2222.452,0.7872794
High energy,2585508,1131.5149268396199,2751,2221.702,0.7870137
High energy,2585508,1131.5149268396199,2752,2220.952,0.78674805
High energy,2585508,1131.5149268396199,2753,2220.202,0.7864824
High energy,2585508,1131.5149268396199,2754,2219.452,0.7862167
High energy,2585508,1131.5149268396199,2755,2218.702,0.785951
High energy,2585508,1131.5149268396199,2756,2219.1394,0.786106
High energy,2585508,1131.5149268396199,2757,2219.577,0.78626096
High energy,2585508,1131.5149268396199,2758,2220.0144,0.78641593
High energy,2585508,1131.5149268396199,2759,2220.452,0.7865709
High energy,2585508,1131.5149268396199,2760,2219.5144,0.78623885
High energy,2585508,1131.5149268396199,2761,2218.577,0.78590673
High energy,2585508,1131.5149268396199,2762,2217.6394,0.7855746
High energy,2585508,1131.5149268396199,2763,2216.702,0.78524256
High energy,2585508,1131.5149268396199,2764,2217.3894,0.7854861
High energy,2585508,1131.5149268396199,2765,2218.077,0.7857296
High energy,2585508,1131.5149268396199,2766,2218.7644,0.78597313
High energy,2585508,1131.5149268396199,2767,2219.452,0.7862167
High energy,2585508,1131.5149268396199,2768,2217.827,0.7856411
High energy,2585508,1131.5149268396199,2769,2216.202,0.7850654
High energy,2585508,1131.5149268396199,2770,2214.577,0.78448975
High energy,2585508,1131.5149268396199,2771,2212.952,0.78391415
High energy,2585508,1131.5149268396199,2772,2214.0144,0.7842905
High energy,2585508,1131.5149268396199,2773,2215.077,0.7846669
High energy,2585508,1131.5149268396199,2774,2216.1394,0.7850433
High energy,2585508,1131.5149268396199,2775,2217.202,0.78541964
High energy,2585508,1131.5149268396199,2776,2216.702,0.78524256
High energy,2585508,1131.5149268396199,2777,2216.202,0.7850654
High energy,2585508,1131.5149268396199,2778,2215.702,0.78488827
High energy,2585508,1131.5149268396199,2779,2215.202,0.7847112
High energy,2585508,1131.5149268396199,2780,2214.077,0.78431267
High energy,2585508,1131.5149268396199,2781,2212.952,0.78391415
High energy,2585508,1131.5149268396199,2782,2211.827,0.78351563
High energy,2585508,1131.5149268396199,2783,2210.702,0.7831171
High energy,2585508,1131.5149268396199,2784,2212.6394,0.78380346
High energy,2585508,1131.5149268396199,2785,2214.577,0.78448975
High energy,2585508,1131.5149268396199,2786,2216.5144,0.7851761
High energy,2585508,1131.5149268396199,2787,2218.452,0.78586245
High energy,2585508,1131.5149268396199,2788,2217.0144,0.78535324
High energy,2585508,1131.5149268396199,2789,2215.577,0.78484404
High energy,2585508,1131.5149268396199,2790,2214.1394,0.7843348
High energy,2585508,1131.5149268396199,2791,2212.702,0.7838256
High energy,2585508,1131.5149268396199,2792,2212.8894,0.783892
High energy,2585508,1131.5149268396199,2793,2213.077,0.78395844
High energy,2585508,1131.5149268396199,2794,2213.2644,0.78402483
High energy,2585508,1131.5149268396199,2795,2213.452,0.78409123
High energy,2585508,1131.5149268396199,2796,2213.1394,0.78398055
High energy,2585508,1131.5149268396199,2797,2212.827,0.78386986
High energy,2585508,1131.5149268396199,2798,2212.5144,0.7837592
High energy,2585508,1131.5149268396199,2799,2212.202,0.78364843
High energy,2585508,1131.5149268396199,2800,2211.1394,0.7832721
High energy,2585508,1131.5149268396199,2801,2210.077,0.7828957
High energy,2585508,1131.5149268396199,2802,2209.0144,0.78251934
High energy,2585508,1131.5149268396199,2803,2207.952,0.78214294
High energy,2585508,1131.5149268396199,2804,2208.577,0.78236437
High energy,2585508,1131.5149268396199,2805,2209.202,0.78258574
High energy,2585508,1131.5149268396199,2806,2209.827,0.7828071
High energy,2585508,1131.5149268396199,2807,2210.452,0.78302854
High energy,2585508,1131.5149268396199,2808,2209.202,0.78258574
High energy,2585508,1131.5149268396199,2809,2207.952,0.78214294
High energy,2585508,1131.5149268396199,2810,2206.702,0.78170013
High energy,2585508,1131.5149268396199,2811,2205.452,0.78125733
High energy,2585508,1131.5149268396199,2812,2205.577,0.7813016
High energy,2585508,1131.5149268396199,2813,2205.702,0.7813459
High energy,2585508,1131.5149268396199,2814,2205.827,0.7813902
High energy,2585508,1131.5149268396199,2815,2205.952,0.7814345
High energy,2585508,1131.5149268396199,2816,2206.2644,0.78154516
High energy,2585508,1131.5149268396199,2817,2206.577,0.78165585
High energy,2585508,1131.5149268396199,2818,2206.8894,0.78176653
High energy,2585508,1131.5149268396199,2819,2207.202,0.7818773
High energy,2585508,1131.5149268396199,2820,2205.327,0.78121305
High energy,2585508,1131.5149268396199,2821,2203.452,0.7805489
High energy,2585508,1131.5149268396199,2822,2201.577,0.7798847
High energy,2585508,1131.5149268396199,2823,2199.702,0.77922046
High energy,2585508,1131.5149268396199,2824,2200.202,0.7793976
High energy,2585508,1131.5149268396199,2825,2200.702,0.7795747
High energy,2585508,1131.5149268396199,2826,2201.202,0.77975184
High energy,2585508,1131.5149268396199,2827,2201.702,0.7799289
High energy,2585508,1131.5149268396199,2828,2200.452,0.7794861
High energy,2585508,1131.5149268396199,2829,2199.202,0.7790434
High energy,2585508,1131.5149268396199,2830,2197.952,0.7786006
High energy,2585508,1131.5149268396199,2831,2196.702,0.7781578
High energy,2585508,1131.5149268396199,2832,2195.7644,0.77782565
High energy,2585508,1131.5149268396199,2833,2194.827,0.77749354
High energy,2585508,1131.5149268396199,2834,2193.8894,0.7771615
High energy,2585508,1131.5149268396199,2835,2192.952,0.77682936
High energy,2585508,1131.5149268396199,2836,2193.577,0.77705073
High energy,2585508,1131.5149268396199,2837,2194.202,0.77727216
High energy,2585508,1131.5149268396199,2838,2194.827,0.77749354
High energy,2585508,1131.5149268396199,2839,2195.452,0.77771497
High energy,2585508,1131.5149268396199,2840,2194.452,0.77736074
High energy,2585508,1131.5149268396199,2841,2193.452,0.77700645
High energy,2585508,1131.5149268396199,2842,2192.452,0.7766522
High energy,2585508,1131.5149268396199,2843,2191.452,0.776298
High energy,2585508,1131.5149268396199,2844,2192.327,0.77660793
High energy,2585508,1131.5149268396199,2845,2193.202,0.77691793
High energy,2585508,1131.5149268396199,2846,2194.077,0.7772279
High energy,2585508,1131.5149268396199,2847,2194.952,0.7775378
High energy,2585508,1131.5149268396199,2848,2194.3894,0.77733856
High energy,2585508,1131.5149268396199,2849,2193.827,0.7771393
High energy,2585508,1131.5149268396199,2850,2193.2644,0.77694005
High energy,2585508,1131.5149268396199,2851,2192.702,0.7767408
High energy,2585508,1131.5149268396199,2852,2192.0144,0.77649724
High energy,2585508,1131.5149268396199,2853,2191.327,0.7762537
High energy,2585508,1131.5149268396199,2854,2190.6394,0.77601016
High energy,2585508,1131.5149268396199,2855,2189.952,0.7757666
High energy,2585508,1131.5149268396199,2856,2190.8894,0.7760987
High energy,2585508,1131.5149268396199,2857,2191.827,0.77643085
High energy,2585508,1131.5149268396199,2858,2192.7644,0.77676296
High energy,2585508,1131.5149268396199,2859,2193.702,0.777095
High energy,2585508,1131.5149268396199,2860,2192.827,0.7767851
High energy,2585508,1131.5149268396199,2861,2191.952,0.77647513
High energy,2585508,1131.5149268396199,2862,2191.077,0.7761651
High energy,2585508,1131.5149268396199,2863,2190.202,0.7758552
High energy,2585508,1131.5149268396199,2864,2190.577,0.77598804
High energy,2585508,1131.5149268396199,2865,2190.952,0.7761209
High energy,2585508,1131.5149268396199,2866,2191.327,0.7762537
High energy,2585508,1131.5149268396199,2867,2191.702,0.77638656
High energy,2585508,1131.5149268396199,2868,2191.5144,0.77632016
High energy,2585508,1131.5149268396199,2869,2191.327,0.7762537
High energy,2585508,1131.5149268396199,2870,2191.1394,0.7761873
High energy,2585508,1131.5149268396199,2871,2190.952,0.7761209
High energy,2585508,1131.5149268396199,2872,2189.952,0.7757666
High energy,2585508,1131.5149268396199,2873,2188.952,0.7754124
High energy,2585508,1131.5149268396199,2874,2187.952,0.77505815
High energy,2585508,1131.5149268396199,2875,2186.952,0.7747039
High energy,2585508,1131.5149268396199,2876,2187.1394,0.7747703
High energy,2585508,1131.5149268396199,2877,2187.327,0.7748368
High energy,2585508,1131.5149268396199,2878,2187.5144,0.7749032
High energy,2585508,1131.5149268396199,2879,2187.702,0.7749696
High energy,2585508,1131.5149268396199,2880,2187.0144,0.77472603
High energy,2585508,1131.5149268396199,2881,2186.327,0.77448255
High energy,2585508,1131.5149268396199,2882,2185.6394,0.774239
High energy,2585508,1131.5149268396199,2883,2184.952,0.77399546
High energy,2585508,1131.5149268396199,2884,2184.3894,0.7737962
High energy,2585508,1131.5149268396199,2885,2183.827,0.77359694
High energy,2585508,1131.5149268396199,2886,2183.2644,0.7733977
High energy,2585508,1131.5149268396199,2887,2182.702,0.7731984
High energy,2585508,1131.5149268396199,2888,2183.1394,0.7733534
High energy,2585508,1131.5149268396199,2889,2183.577,0.77350837
High energy,2585508,1131.5149268396199,2890,2184.0144,0.77366334
High energy,2585508,1131.5149268396199,2891,2184.452,0.7738183
High energy,2585508,1131.5149268396199,2892,2182.952,0.77328694
High energy,2585508,1131.5149268396199,2893,2181.452,0.7727556
High energy,2585508,1131.5149268396199,2894,2179.952,0.77222425
High energy,2585508,1131.5149268396199,2895,2178.452,0.7716929
High energy,2585508,1131.5149268396199,2896,2178.6394,0.77175933
High energy,2585508,1131.5149268396199,2897,2178.827,0.77182573
High energy,2585508,1131.5149268396199,2898,2179.0144,0.77189213
High energy,2585508,1131.5149268396199,2899,2179.202,0.7719586
High energy,2585508,1131.5149268396199,2900,2178.6394,0.77175933
High energy,2585508,1131.5149268396199,2901,2178.077,0.7715601
High energy,2585508,1131.5149268396199,2902,2177.5144,0.7713608
High energy,2585508,1131.5149268396199,2903,2176.952,0.77116156
High energy,2585508,1131.5149268396199,2904,2175.952,0.77080727
High energy,2585508,1131.5149268396199,2905,2174.952,0.77045304
High energy,2585508,1131.5149268396199,2906,2173.952,0.7700988
High energy,2585508,1131.5149268396199,2907,2172.952,0.7697446
High energy,2585508,1131.5149268396199,2908,2173.8894,0.7700767
High energy,2585508,1131.5149268396199,2909,2174.827,0.77040875
High energy,2585508,1131.5149268396199,2910,2175.7644,0.77074087
High energy,2585508,1131.5149268396199,2911,2176.702,0.771073
High energy,2585508,1131.5149268396199,2912,2176.077,0.77085155
High energy,2585508,1131.5149268396199,2913,2175.452,0.7706302
High energy,2585508,1131.5149268396199,2914,2174.827,0.77040875
High energy,2585508,1131.5149268396199,2915,2174.202,0.7701874
High energy,2585508,1131.5149268396199,2916,2173.8894,0.7700767
High energy,2585508,1131.5149268396199,2917,2173.577,0.76996595
High energy,2585508,1131.5149268396199,2918,2173.2644,0.76985526
High energy,2585508,1131.5149268396199,2919,2172.952,0.7697446
High energy,2585508,1131.5149268396199,2920,2172.8894,0.7697224
High energy,2585508,1131.5149268396199,2921,2172.827,0.7697003
High energy,2585508,1131.5149268396199,2922,2172.7644,0.7696782
High energy,2585508,1131.5149268396199,2923,2172.702,0.769656
High energy,2585508,1131.5149268396199,2924,2172.202,0.7694789
High energy,2585508,1131.5149268396199,2925,2171.702,0.7693018
High energy,2585508,1131.5149268396199,2926,2171.202,0.7691246
High energy,2585508,1131.5149268396199,2927,2170.702,0.76894754
High energy,2585508,1131.5149268396199,2928,2170.7644,0.76896966
High energy,2585508,1131.5149268396199,2929,2170.827,0.7689918
High energy,2585508,1131.5149268396199,2930,2170.8894,0.76901394
High energy,2585508,1131.5149268396199,2931,2170.952,0.7690361
High energy,2585508,1131.5149268396199,2932,2171.577,0.7692575
High energy,2585508,1131.5149268396199,2933,2172.202,0.7694789
High energy,2585508,1131.5149268396199,2934,2172.827,0.7697003
High energy,2585508,1131.5149268396199,2935,2173.452,0.7699217
High energy,2585508,1131.5149268396199,2936,2172.0144,0.76941246
High energy,2585508,1131.5149268396199,2937,2170.577,0.76890326
High energy,2585508,1131.5149268396199,2938,2169.1394,0.76839405
High energy,2585508,1131.5149268396199,2939,2167.702,0.7678848
High energy,2585508,1131.5149268396199,2940,2168.077,0.76801765
High energy,2585508,1131.5149268396199,2941,2168.452,0.7681505
High energy,2585508,1131.5149268396199,2942,2168.827,0.7682833
High energy,2585508,1131.5149268396199,2943,2169.202,0.76841617
High energy,2585508,1131.5149268396199,2944,2168.577,0.7681948
High energy,2585508,1131.5149268396199,2945,2167.952,0.76797336
High energy,2585508,1131.5149268396199,2946,2167.327,0.767752
High energy,2585508,1131.5149268396199,2947,2166.702,0.76753056
High energy,2585508,1131.5149268396199,2948,2166.077,0.7673092
High energy,2585508,1131.5149268396199,2949,2165.452,0.76708776
High energy,2585508,1131.5149268396199,2950,2164.827,0.7668664
High energy,2585508,1131.5149268396199,2951,2164.202,0.76664495
High energy,2585508,1131.5149268396199,2952,2164.5144,0.7667557
High energy,2585508,1131.5149268396199,2953,2164.827,0.7668664
High energy,2585508,1131.5149268396199,2954,2165.1394,0.7669771
High energy,2585508,1131.5149268396199,2955,2165.452,0.76708776
High energy,2585508,1131.5149268396199,2956,2164.8894,0.7668885
High energy,2585508,1131.5149268396199,2957,2164.327,0.76668924
High energy,2585508,1131.5149268396199,2958,2163.7644,0.76649
High energy,2585508,1131.5149268396199,2959,2163.202,0.7662907
High energy,2585508,1131.5149268396199,2960,2161.8894,0.7658258
High energy,2585508,1131.5149268396199,2961,2160.577,0.7653609
High energy,2585508,1131.5149268396199,2962,2159.2644,0.7648959
High energy,2585508,1131.5149268396199,2963,2157.952,0.764431
High energy,2585508,1131.5149268396199,2964,2159.452,0.7649623
High energy,2585508,1131.5149268396199,2965,2160.952,0.7654937
High energy,2585508,1131.5149268396199,2966,2162.452,0.76602507
High energy,2585508,1131.5149268396199,2967,2163.952,0.76655644
High energy,2585508,1131.5149268396199,2968,2161.0144,0.76551586
High energy,2585508,1131.5149268396199,2969,2158.077,0.7644753
High energy,2585508,1131.5149268396199,2970,2155.1394,0.7634347
High energy,2585508,1131.5149268396199,2971,2152.202,0.76239413
High energy,2585508,1131.5149268396199,2972,2154.8894,0.76334614
High energy,2585508,1131.5149268396199,2973,2157.577,0.76429814
High energy,2585508,1131.5149268396199,2974,2160.2644,0.76525015
High energy,2585508,1131.5149268396199,2975,2162.952,0.76620215
High energy,2585508,1131.5149268396199,2976,2160.577,0.7653609
High energy,2585508,1131.5149268396199,2977,2158.202,0.7645196
High energy,2585508,1131.5149268396199,2978,2155.827,0.76367825
High energy,2585508,1131.5149268396199,2979,2153.452,0.76283693
High energy,2585508,1131.5149268396199,2980,2152.5144,0.7625048
High energy,2585508,1131.5149268396199,2981,2151.577,0.7621727
High energy,2585508,1131.5149268396199,2982,2150.6394,0.7618406
High energy,2585508,1131.5149268396199,2983,2149.702,0.7615085
High energy,2585508,1131.5149268396199,2984,2151.1394,0.7620177
High energy,2585508,1131.5149268396199,2985,2152.577,0.7625269
High energy,2585508,1131.5149268396199,2986,2154.0144,0.7630362
High energy,2585508,1131.5149268396199,2987,2155.452,0.7635454
High energy,2585508,1131.5149268396199,2988,2154.0144,0.7630362
High energy,2585508,1131.5149268396199,2989,2152.577,0.7625269
High energy,2585508,1131.5149268396199,2990,2151.1394,0.7620177
High energy,2585508,1131.5149268396199,2991,2149.702,0.7615085
High energy,2585508,1131.5149268396199,2992,2148.8894,0.7612207
High energy,2585508,1131.5149268396199,2993,2148.077,0.76093286
High energy,2585508,1131.5149268396199,2994,2147.2644,0.76064503
High energy,2585508,1131.5149268396199,2995,2146.452,0.76035726
High energy,2585508,1131.5149268396199,2996,2149.2644,0.76135355
High energy,2585508,1131.5149268396199,2997,2152.077,0.76234984
High energy,2585508,1131.5149268396199,2998,2154.8894,0.76334614
High energy,2585508,1131.5149268396199,2999,2157.702,0.7643424
High energy,2585508,1131.5149268396199,3000,2154.0144,0.7630362
High energy,2585508,1131.5149268396199,3001,2150.327,0.7617299
High energy,2585508,1131.5149268396199,3002,2146.6394,0.76042366
High energy,2585508,1131.5149268396199,3003,2142.952,0.7591174
High energy,2585508,1131.5149268396199,3004,2145.452,0.760003
High energy,2585508,1131.5149268396199,3005,2147.952,0.7608886
High energy,2585508,1131.5149268396199,3006,2150.452,0.7617742
High energy,2585508,1131.5149268396199,3007,2152.952,0.7626598
High energy,2585508,1131.5149268396199,3008,2152.702,0.7625712
High energy,2585508,1131.5149268396199,3009,2152.452,0.76248264
High energy,2585508,1131.5149268396199,3010,2152.202,0.76239413
High energy,2585508,1131.5149268396199,3011,2151.952,0.76230556
High energy,2585508,1131.5149268396199,3012,2148.577,0.76111
High energy,2585508,1131.5149268396199,3013,2145.202,0.75991446
High energy,2585508,1131.5149268396199,3014,2141.827,0.7587189
High energy,2585508,1131.5149268396199,3015,2138.452,0.7575233
High energy,2585508,1131.5149268396199,3016,2143.0144,0.75913954
High energy,2585508,1131.5149268396199,3017,2147.577,0.7607558
High energy,2585508,1131.5149268396199,3018,2152.1394,0.76237196
High energy,2585508,1131.5149268396199,3019,2156.702,0.7639882
High energy,2585508,1131.5149268396199,3020,2151.5144,0.7621506
High energy,2585508,1131.5149268396199,3021,2146.327,0.760313
High energy,2585508,1131.5149268396199,3022,2141.1394,0.75847536
High energy,2585508,1131.5149268396199,3023,2135.952,0.75663775
High energy,2585508,1131.5149268396199,3024,2138.577,0.7575676
High energy,2585508,1131.5149268396199,3025,2141.202,0.7584975
High energy,2585508,1131.5149268396199,3026,2143.827,0.75942737
High energy,2585508,1131.5149268396199,3027,2146.452,0.76035726
High energy,2585508,1131.5149268396199,3028,2145.702,0.76009154
High energy,2585508,1131.5149268396199,3029,2144.952,0.7598259
High energy,2585508,1131.5149268396199,3030,2144.202,0.75956017
High energy,2585508,1131.5149268396199,3031,2143.452,0.7592945
High energy,2585508,1131.5149268396199,3032,2141.077,0.7584532
High energy,2585508,1131.5149268396199,3033,2138.702,0.7576119
High energy,2585508,1131.5149268396199,3034,2136.327,0.75677055
High energy,2585508,1131.5149268396199,3035,2133.952,0.75592923
High energy,2585508,1131.5149268396199,3036,2136.7644,0.7569255
High energy,2585508,1131.5149268396199,3037,2139.577,0.7579218
High energy,2585508,1131.5149268396199,3038,2142.3894,0.75891817
High energy,2585508,1131.5149268396199,3039,2145.202,0.75991446
High energy,2585508,1131.5149268396199,3040,2142.0144,0.7587853
High energy,2585508,1131.5149268396199,3041,2138.827,0.75765616
High energy,2585508,1131.5149268396199,3042,2135.6394,0.756527
High energy,2585508,1131.5149268396199,3043,2132.452,0.7553979
High energy,2585508,1131.5149268396199,3044,2132.8894,0.7555529
High energy,2585508,1131.5149268396199,3045,2133.327,0.75570786
High energy,2585508,1131.5149268396199,3046,2133.7644,0.75586283
High energy,2585508,1131.5149268396199,3047,2134.202,0.7560178
High energy,2585508,1131.5149268396199,3048,2135.6394,0.756527
High energy,2585508,1131.5149268396199,3049,2137.077,0.75703627
High energy,2585508,1131.5149268396199,3050,2138.5144,0.7575455
High energy,2585508,1131.5149268396199,3051,2139.952,0.7580547
High energy,2585508,1131.5149268396199,3052,2135.827,0.75659347
High energy,2585508,1131.5149268396199,3053,2131.702,0.7551322
High energy,2585508,1131.5149268396199,3054,2127.577,0.753671
High energy,2585508,1131.5149268396199,3055,2123.452,0.7522097
High energy,2585508,1131.5149268396199,3056,2127.077,0.75349385
High energy,2585508,1131.5149268396199,3057,2130.702,0.75477797
High energy,2585508,1131.5149268396199,3058,2134.327,0.7560621
High energy,2585508,1131.5149268396199,3059,2137.952,0.7573462
High energy,2585508,1131.5149268396199,3060,2135.8894,0.7566156
High energy,2585508,1131.5149268396199,3061,2133.827,0.75588495
High energy,2585508,1131.5149268396199,3062,2131.7644,0.7551544
High energy,2585508,1131.5149268396199,3063,2129.702,0.75442374
High energy,2585508,1131.5149268396199,3064,2128.452,0.75398093
High energy,2585508,1131.5149268396199,3065,2127.202,0.75353813
High energy,2585508,1131.5149268396199,3066,2125.952,0.7530953
High energy,2585508,1131.5149268396199,3067,2124.702,0.7526525
High energy,2585508,1131.5149268396199,3068,2128.327,0.75393665
High energy,2585508,1131.5149268396199,3069,2131.952,0.7552208
High energy,2585508,1131.5149268396199,3070,2135.577,0.7565049
High energy,2585508,1131.5149268396199,3071,2139.202,0.757789
High energy,2585508,1131.5149268396199,3072,2134.077,0.7559735
High energy,2585508,1131.5149268396199,3073,2128.952,0.7541581
High energy,2585508,1131.5149268396199,3074,2123.827,0.7523426
High energy,2585508,1131.5149268396199,3075,2118.702,0.7505271
High energy,2585508,1131.5149268396199,3076,2123.327,0.75216544
High energy,2585508,1131.5149268396199,3077,2127.952,0.7538038
High energy,2585508,1131.5149268396199,3078,2132.577,0.75544214
High energy,2585508,1131.5149268396199,3079,2137.202,0.7570805
High energy,2585508,1131.5149268396199,3080,2132.327,0.7553536
High energy,2585508,1131.5149268396199,3081,2127.452,0.7536267
High energy,2585508,1131.5149268396199,3082,2122.577,0.7518998
High energy,2585508,1131.5149268396199,3083,2117.702,0.75017285
High energy,2585508,1131.5149268396199,3084,2121.7644,0.75161195
High energy,2585508,1131.5149268396199,3085,2125.827,0.75305104
High energy,2585508,1131.5149268396199,3086,2129.8894,0.75449014
High energy,2585508,1131.5149268396199,3087,2133.952,0.75592923
High energy,2585508,1131.5149268396199,3088,2129.7644,0.75444585
High energy,2585508,1131.5149268396199,3089,2125.577,0.75296247
High energy,2585508,1131.5149268396199,3090,2121.3894,0.7514791
High energy,2585508,1131.5149268396199,3091,2117.202,0.74999577
High energy,2585508,1131.5149268396199,3092,2120.2644,0.7510806
High energy,2585508,1131.5149268396199,3093,2123.327,0.75216544
High energy,2585508,1131.5149268396199,3094,2126.3894,0.7532503
High energy,2585508,1131.5149268396199,3095,2129.452,0.75433517
High energy,2585508,1131.5149268396199,3096,2125.702,0.75300676
High energy,2585508,1131.5149268396199,3097,2121.952,0.75167835
High energy,2585508,1131.5149268396199,3098,2118.202,0.75035
High energy,2585508,1131.5149268396199,3099,2114.452,0.7490216
High energy,2585508,1131.5149268396199,3100,2117.5144,0.75010645
High energy,2585508,1131.5149268396199,3101,2120.577,0.7511913
High energy,2585508,1131.5149268396199,3102,2123.6394,0.7522762
High energy,2585508,1131.5149268396199,3103,2126.702,0.753361
High energy,2585508,1131.5149268396199,3104,2122.827,0.75198835
High energy,2585508,1131.5149268396199,3105,2118.952,0.75061566
High energy,2585508,1131.5149268396199,3106,2115.077,0.74924296
High energy,2585508,1131.5149268396199,3107,2111.202,0.7478703
High energy,2585508,1131.5149268396199,3108,2113.8894,0.74882233
High energy,2585508,1131.5149268396199,3109,2116.577,0.74977434
High energy,2585508,1131.5149268396199,3110,2119.2644,0.75072634
High energy,2585508,1131.5149268396199,3111,2121.952,0.75167835
High energy,2585508,1131.5149268396199,3112,2120.577,0.7511913
High energy,2585508,1131.5149268396199,3113,2119.202,0.7507042
High energy,2585508,1131.5149268396199,3114,2117.827,0.75021714
High energy,2585508,1131.5149268396199,3115,2116.452,0.74973005
High energy,2585508,1131.5149268396199,3116,2115.2644,0.7493094
High energy,2585508,1131.5149268396199,3117,2114.077,0.74888873
High energy,2585508,1131.5149268396199,3118,2112.8894,0.7484681
High energy,2585508,1131.5149268396199,3119,2111.702,0.7480474
High energy,2585508,1131.5149268396199,3120,2114.1394,0.7489109
High energy,2585508,1131.5149268396199,3121,2116.577,0.74977434
High energy,2585508,1131.5149268396199,3122,2119.0144,0.75063777
High energy,2585508,1131.5149268396199,3123,2121.452,0.75150126
High energy,2585508,1131.5149268396199,3124,2116.8894,0.749885
High energy,2585508,1131.5149268396199,3125,2112.327,0.74826884
High energy,2585508,1131.5149268396199,3126,2107.7644,0.7466526
High energy,2585508,1131.5149268396199,3127,2103.202,0.74503636
High energy,2585508,1131.5149268396199,3128,2107.077,0.74640906
High energy,2585508,1131.5149268396199,3129,2110.952,0.74778175
High energy,2585508,1131.5149268396199,3130,2114.827,0.74915445
High energy,2585508,1131.5149268396199,3131,2118.702,0.7505271
